trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo,config.mdim_kwargs.upper_size_ratio,config.mdim_kwargs.lower_size_ratio
61c66_00020,1.6168453040278798,0.09430489660800173,1.6168453040278798,0.09430489660800173,12.71517515219555,0.4070397851945531,12.71517515219555,0.4070397851945531,3096.7435546875,20.892749182842543,3096.7435778999998,20.892738343037717,iden,1000.0,9.888003587722778,True,,,1,7a4e6a00a9104b179574fb287dc76fc4,2021-09-04_20-18-10,1630811890,9.888003587722778,18792,thomas-MS-7C37,128.111.57.201,9.888003587722778,0,1,"20_algo=sac,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,sac,1.0,0.0
61c66_00021,1.5598861306393244,0.12344196985285641,1.5598861306393244,0.12344196985285641,8.937156592725014,0.5470148228343542,8.937156592725014,0.5470148228343542,3418.044580078125,171.08595988082863,3418.0445910000003,171.08601338535408,iden,1000.0,9.931918144226074,True,,,1,ad844464c4c04caf8516cd37c1ab5c91,2021-09-04_20-18-16,1630811896,9.931918144226074,18785,thomas-MS-7C37,128.111.57.201,9.931918144226074,0,1,"21_algo=tqc,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,tqc,1.0,0.0
61c66_00022,2.035582952035141,0.16532811546026116,2.035582952035141,0.16532811546026116,12.235806516224391,0.5436607522902259,12.235806516224391,0.5436607522902259,2394.689013671875,62.809540898078204,2394.6889638999996,62.80958480452576,iden,1000.0,8.985461473464966,True,,,1,b4ee5a8c25e14801b8f2c299fc0dc59c,2021-09-04_20-18-16,1630811896,8.985461473464966,18782,thomas-MS-7C37,128.111.57.201,8.985461473464966,0,1,"22_algo=ddpg,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,ddpg,1.0,0.0
61c66_00023,1.2700929349707961,0.05474208765677297,1.2700929349707961,0.05474208765677297,4.0276167011014845,0.306837772439344,4.0276167011014845,0.306837772439344,35.22237129211426,0.11297248443640379,2514.5280264,8.065088707513457,iden,1000.0,10.834561109542847,True,,,1,fe1d165f5d5043eb8a74464975f50184,2021-09-04_20-18-21,1630811901,10.834561109542847,18788,thomas-MS-7C37,128.111.57.201,10.834561109542847,0,1,"23_algo=a2c,env_name=AntBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,AntBulletEnv-v0,a2c,1.0,0.0
61c66_00024,0.7513893580687185,0.061975904521674056,0.7513893580687185,0.061975904521674056,4.512856286596992,1.8155932337039042,4.512856286596992,1.8155932337039042,2.2235992193222045,1.077246986635228,17.4344898,8.446329302787392,iden,150.0,0.8557281494140625,True,,,1,7e25982f5d474d75b3ce3823d7241ac3,2021-09-04_20-18-17,1630811897,0.8557281494140625,19452,thomas-MS-7C37,128.111.57.201,0.8557281494140625,0,1,"24_algo=ppo,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,ppo,1.0,0.0
61c66_00025,0.634532127786438,0.09040534715036747,0.634532127786438,0.09040534715036747,4.283022144643458,2.327324005142645,4.283022144643458,2.327324005142645,12.441166591644286,5.627355228222092,12.441166800000001,5.627355614935168,iden,150.0,0.6409692764282227,True,,,1,939cf6a7a6fa48999a69276e19d80517,2021-09-04_20-18-18,1630811898,0.6409692764282227,19479,thomas-MS-7C37,128.111.57.201,0.6409692764282227,0,1,"25_algo=td3,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,td3,1.0,0.0
61c66_00026,0.668972807311155,0.07851790460870806,0.668972807311155,0.07851790460870806,5.175843701714053,2.777553269614478,5.175843701714053,2.777553269614478,14.296784448623658,11.198745525642352,14.2967847,11.198745685831723,iden,150.0,0.7497823238372803,True,,,1,1c61fa0383bc421aa2afb410e5d6eb5f,2021-09-04_20-18-19,1630811899,0.7497823238372803,19508,thomas-MS-7C37,128.111.57.201,0.7497823238372803,0,1,"26_algo=sac,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,sac,1.0,0.0
61c66_00027,0.6784656991619524,0.05659233940783374,0.6784656991619524,0.05659233940783374,4.371625957742408,2.159064201987,4.371625957742408,2.159064201987,15.299589067697525,8.984379496648044,15.299589600000001,8.98437954408634,iden,150.0,0.7655544281005859,True,,,1,a7a3087935d34ef98a853bf77405ee49,2021-09-04_20-18-20,1630811900,0.7655544281005859,19535,thomas-MS-7C37,128.111.57.201,0.7655544281005859,0,1,"27_algo=tqc,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,tqc,1.0,0.0
61c66_00028,0.6141943658989917,0.06631951353072857,0.6141943658989917,0.06631951353072857,4.571497726111451,2.18039434429521,4.571497726111451,2.18039434429521,16.51461672782898,10.717868854103225,16.5146164,10.71786892242629,iden,150.0,0.6323528289794922,True,,,1,e5e7cba45a794a2888ad0dc2138a775f,2021-09-04_20-18-21,1630811901,0.6323528289794922,19563,thomas-MS-7C37,128.111.57.201,0.6323528289794922,0,1,"28_algo=ddpg,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,ddpg,1.0,0.0
61c66_00029,0.6624629342053773,0.055923012616632746,0.6624629342053773,0.055923012616632746,5.431408102363292,1.582137153148247,5.431408102363292,1.582137153148247,1.879647645354271,1.0831702064841437,14.7577664,8.504345306301834,iden,150.0,0.8206627368927002,True,,,1,4a00053be1d4482fb23a237eceeb5d28,2021-09-04_20-18-21,1630811901,0.8206627368927002,19591,thomas-MS-7C37,128.111.57.201,0.8206627368927002,0,1,"29_algo=a2c,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/train_all/,ReacherBulletEnv-v0,a2c,1.0,0.0
61c66_00030,1.4204634113243944,0.199858377656394,1.4204634113243944,0.199858377656394,5.69194934375444,0.49766350390385344,5.69194934375444,0.49766350390385344,36.121857452392575,0.16618081502005452,2285.0341066,10.512437831918886,postprocess_default,1000.0,2560.9183394908905,True,,,1,66e0222955114bd783157a8fc06887f5,2021-09-04_21-01-03,1630814463,2560.9183394908905,19620,thomas-MS-7C37,128.111.57.201,2560.9183394908905,0,1,"30_algo=ppo,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,ppo,1.0,0.0
61c66_00031,1.3388042412943564,0.08785411788452059,1.3388042412943564,0.08785411788452059,11.831412823346188,0.9576276664517474,11.831412823346188,0.9576276664517474,2410.0615966796877,11.766796578086035,2410.0616576,11.766800079178985,postprocess_default,1000.0,2055.6308646202087,True,,,1,d0819170f5204b7b9dab53921a040797,2021-09-04_20-52-38,1630813958,2055.6308646202087,19626,thomas-MS-7C37,128.111.57.201,2055.6308646202087,0,1,"31_algo=td3,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,td3,1.0,0.0
61c66_00032,1.3771564319030154,0.17447796175266253,1.3771564319030154,0.17447796175266253,11.445029865899777,0.6935757567553781,11.445029865899777,0.6935757567553781,2417.188330078125,16.69335756265495,2417.1883543000004,16.69334119489307,postprocess_default,1000.0,2276.376153230667,True,,,1,aad12f82a9894df1a1c13a9c3f58ffa5,2021-09-04_20-56-19,1630814179,2276.376153230667,19674,thomas-MS-7C37,128.111.57.201,2276.376153230667,0,1,"32_algo=sac,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,sac,1.0,0.0
61c66_00033,1.3657959771701171,0.10466633157589542,1.3657959771701171,0.10466633157589542,9.482976325743214,0.3150082004708247,9.482976325743214,0.3150082004708247,2814.5505859375,5.776865888516378,2814.550616,5.776840699442894,postprocess_default,1000.0,2226.301859140396,True,,,1,e501e670138b4ee89273bf57162b8343,2021-09-04_21-29-46,1630816186,2226.301859140396,19794,thomas-MS-7C37,128.111.57.201,2226.301859140396,0,1,"33_algo=tqc,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,tqc,1.0,0.0
61c66_00034,1.160716919658301,0.11794984709767167,1.160716919658301,0.11794984709767167,10.092654701123164,0.824259897244841,10.092654701123164,0.824259897244841,1973.377734375,21.396913014549895,1973.3777777,21.396957943506735,postprocess_default,1000.0,2011.3418323993683,True,,,1,64e2c9b9e7db4f0fada4c36389dc0d7d,2021-09-04_21-29-52,1630816192,2011.3418323993683,19851,thomas-MS-7C37,128.111.57.201,2011.3418323993683,0,1,"34_algo=ddpg,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,ddpg,1.0,0.0
61c66_00035,0.6490886158109467,0.02665716840012711,0.6490886158109467,0.02665716840012711,3.769057447475862,1.097464238001877,3.769057447475862,1.097464238001877,42.442016983032225,0.07280214968446708,998.8899326999999,1.713437951840266,postprocess_default,1000.0,2199.6285905838013,True,,,1,ad4eb0bbae084dbc87e911250349b436,2021-09-04_21-37-44,1630816664,2199.6285905838013,19909,thomas-MS-7C37,128.111.57.201,2199.6285905838013,0,1,"35_algo=a2c,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,Walker2DBulletEnv-v0,a2c,1.0,0.0
61c66_00036,1.659225906066181,0.09037531630775103,1.659225906066181,0.09037531630775103,5.1229571429530205,0.3810946465213655,5.1229571429530205,0.3810946465213655,27.834375,0.28766910287801445,3006.3023654,31.070234620306888,postprocess_default,1000.0,2568.4504816532135,True,,,1,a1096ce41e214698834f0a180b4d57e0,2021-09-04_22-12-35,1630818755,2568.4504816532135,19989,thomas-MS-7C37,128.111.57.201,2568.4504816532135,0,1,"36_algo=ppo,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,ppo,1.0,0.0
61c66_00037,1.0451406146058366,0.14287536989230112,1.0451406146058366,0.14287536989230112,9.051081126688917,0.5215139408481949,9.051081126688917,0.5215139408481949,2934.92373046875,10.237006674164883,2934.9236486,10.236970956411584,postprocess_default,1000.0,2127.3394796848297,True,,,1,abb1e532a45942d29f2d943dfe2cebd1,2021-09-04_22-05-21,1630818321,2127.3394796848297,20040,thomas-MS-7C37,128.111.57.201,2127.3394796848297,0,1,"37_algo=td3,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,td3,1.0,0.0
61c66_00038,1.0298695824048238,0.04864102570400205,1.0298695824048238,0.04864102570400205,7.80821446967648,0.4008046949639342,7.80821446967648,0.4008046949639342,2887.40234375,6.5743557440298686,2887.4023186,6.574338712628862,postprocess_default,1000.0,2372.633946418762,True,,,1,4e26990dfd63492e8f258bdd207eb9df,2021-09-04_22-17-18,1630819038,2372.633946418762,20096,thomas-MS-7C37,128.111.57.201,2372.633946418762,0,1,"38_algo=sac,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,sac,1.0,0.0
61c66_00039,1.4302602418970032,0.09551450326977369,1.4302602418970032,0.09551450326977369,7.0700872122333696,0.5277045639287739,7.0700872122333696,0.5277045639287739,3808.2062744140626,6.159425448487344,3808.2063236000004,6.159371681677372,postprocess_default,1000.0,2283.848951101303,True,,,1,f5d14579d88848b5a2ed534ef9a365bd,2021-09-04_22-43-26,1630820606,2283.848951101303,20259,thomas-MS-7C37,128.111.57.201,2283.848951101303,0,1,"39_algo=tqc,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,tqc,1.0,0.0
61c66_00040,1.431592543815594,0.12374991334589332,1.431592543815594,0.12374991334589332,7.467733057750534,0.3174809500872804,7.467733057750534,0.3174809500872804,2254.5280517578126,158.96811198626952,2254.5280199,158.9681456839706,postprocess_default,1000.0,2077.9372475147247,True,,,1,4709bfa7721440fa9d72bd88772623cd,2021-09-04_22-47-15,1630820835,2077.9372475147247,20325,thomas-MS-7C37,128.111.57.201,2077.9372475147247,0,1,"40_algo=ddpg,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7fa2100d10d0>",100,10,<function postprocess_default at 0x7fa2100d10d0>,/home/sgillen/work/policy_refinement/test_agent/train_all/,HalfCheetahBulletEnv-v0,ddpg,1.0,0.0
