trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.agent_folder,config.env_name,config.post,config.algo
1c8ec_00020,0.6057324518750091,0.08758742552744941,0.6057324518750091,0.08758742552744941,2.8258506273026676,1.0415525449720655,2.8258506273026676,1.0415525449720655,-11.0,9.736529155710468,-11.0,9.736529155710468,DualRewardProd_mdim_safe_stable_nolen,50.0,728.1224477291107,True,,,1,7f3674e95d1347b6923801d716fc4b4e,2021-09-02_15-37-50,1630622270,728.1224477291107,12994,sguc2,128.111.57.96,728.1224477291107,0,1,"20_algo=tqc,env_name=PandaPush-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3550>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPush-v1,<seagul.mesh.DualRewardProd object at 0x7f85102747b8>,tqc
1c8ec_00021,0.5292344904736128,0.14025646279663165,0.5292344904736128,0.14025646279663165,2.8687359231498166,0.8568192322022902,2.8687359231498166,0.8568192322022902,-48.0,6.0,-48.0,6.0,DualRewardProd_mdim_safe_stable_nolen,50.0,812.4477345943451,True,,,1,80bf6844c61d473295ac918c405c55b2,2021-09-02_15-40-37,1630622437,812.4477345943451,12981,sguc2,128.111.57.96,812.4477345943451,0,1,"21_algo=tqc,env_name=PandaSlide-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3710>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaSlide-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274828>,tqc
1c8ec_00022,0.6124928540380422,0.06532827261233176,0.6124928540380422,0.06532827261233176,2.7311938574946977,0.41420281366579764,2.7311938574946977,0.41420281366579764,-100.0,0.0,-100.0,0.0,DualRewardProd_mdim_safe_stable_nolen,100.0,1358.2820224761963,True,,,1,76f856a35fe643eabf385de02e84f624,2021-09-02_15-57-18,1630623438,1358.2820224761963,12980,sguc2,128.111.57.96,1358.2820224761963,0,1,"22_algo=tqc,env_name=PandaStack-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c38d0>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaStack-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274898>,tqc
1c8ec_00023,0.6318367406510043,0.03498053055281033,0.6318367406510043,0.03498053055281033,3.109665806723693,1.3420163960452993,3.109665806723693,1.3420163960452993,-0.3330081880092621,0.1612832292037659,-1.8,0.8717797887081347,DualRewardProd_mdim_safe_stable_nolen,50.0,440.7729721069336,True,,,1,b19ee372f82540cabb7c91f0e81a364f,2021-09-02_15-45-12,1630622712,440.7729721069336,12983,sguc2,128.111.57.96,440.7729721069336,0,1,"23_algo=tqc,env_name=FetchReach-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3a90>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchReach-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274908>,tqc
1c8ec_00024,0.7338498292570049,0.03449031920823906,0.7338498292570049,0.03449031920823906,4.744990837097126,0.9947895026611633,4.744990837097126,0.9947895026611633,-9.8,2.85657137141714,-9.8,2.85657137141714,DualRewardProd_mdim_safe_stable_nolen,50.0,633.1237864494324,True,,,1,b53f94abfd5a4eb38737305142392e7c,2021-09-02_15-51-12,1630623072,633.1237864494324,15162,sguc2,128.111.57.96,633.1237864494324,0,1,"24_algo=tqc,env_name=FetchPickAndPlace-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3c50>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchPickAndPlace-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274978>,tqc
1c8ec_00025,0.708743132722114,0.03628446054264547,0.708743132722114,0.03628446054264547,5.0291772230675615,1.908805352384681,5.0291772230675615,1.908805352384681,-7.8,4.512205669071391,-7.8,4.512205669071391,DualRewardProd_mdim_safe_stable_nolen,50.0,608.4903473854065,True,,,1,46a7e068b47f4533b4723d214c6ae3fd,2021-09-02_15-55-22,1630623322,608.4903473854065,15337,sguc2,128.111.57.96,608.4903473854065,0,1,"25_algo=tqc,env_name=FetchPush-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3e10>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchPush-v1,<seagul.mesh.DualRewardProd object at 0x7f85102749e8>,tqc
1c8ec_00026,0.8116785229651787,0.08357578438996627,0.8116785229651787,0.08357578438996627,3.662118543609515,1.1469700746618259,3.662118543609515,1.1469700746618259,-27.5,11.01135777277262,-27.5,11.01135777277262,DualRewardProd_mdim_safe_stable_nolen,50.0,605.0664706230164,True,,,1,135126a913444ea0b12a4d82dd4e1e65,2021-09-02_16-01-18,1630623678,605.0664706230164,15588,sguc2,128.111.57.96,605.0664706230164,0,1,"26_algo=tqc,env_name=FetchSlide-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c3fd0>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,FetchSlide-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274a58>,tqc
1c8ec_00027,0.6804838162611602,0.06549157262027408,0.6804838162611602,0.06549157262027408,3.5466673389017087,0.9262219130344364,3.5466673389017087,0.9262219130344364,-0.36232805252075195,0.11457819061386891,-2.0,0.6324555320336759,DualRewardProd_cdim_safe_stable_nolen,50.0,515.9593863487244,True,,,1,fe0a2e9540bd4006a9f90c31da842f28,2021-09-02_16-03-59,1630623839,515.9593863487244,15742,sguc2,128.111.57.96,515.9593863487244,0,1,"27_algo=tqc,env_name=PandaReach-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c71d0>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaReach-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274ac8>,tqc
1c8ec_00028,0.7809206517532875,0.23179303249831798,0.7809206517532875,0.23179303249831798,3.081940141917123,0.9159900774835964,3.081940141917123,0.9159900774835964,-10.6,11.429785649783637,-10.6,11.429785649783637,DualRewardProd_cdim_safe_stable_nolen,50.0,923.2075836658478,True,,,1,6631f898348740d39b8abb4dbc6ee8e1,2021-09-02_16-12-43,1630624363,923.2075836658478,15851,sguc2,128.111.57.96,923.2075836658478,0,1,"28_algo=tqc,env_name=PandaPickAndPlace-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c7390>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPickAndPlace-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274b38>,tqc
1c8ec_00029,0.6161395553576833,0.05675438995746889,0.6161395553576833,0.05675438995746889,3.347683987005155,1.6042867432828576,3.347683987005155,1.6042867432828576,-7.4,3.2310988842807027,-7.4,3.2310988842807027,DualRewardProd_cdim_safe_stable_nolen,50.0,722.0501394271851,True,,,1,fb8d65c04edd4b2c96d7d858dddcca73,2021-09-02_16-13-22,1630624402,722.0501394271851,15999,sguc2,128.111.57.96,722.0501394271851,0,1,"29_algo=tqc,env_name=PandaPush-v1,post=<seagul.mesh.DualRewardProd object at 0x7f85180c7550>",200,10,/home/sgillen/work/policy_refinement/test_agent/panda0/,PandaPush-v1,<seagul.mesh.DualRewardProd object at 0x7f8510274ba8>,tqc
