trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.agent_folder,config.env_name,config.post,config.algo
9763b_00000,0.6507528471676407,0.3827921849262015,0.6507528471676407,0.3827921849262015,4.54224740050322,1.710739978796091,4.54224740050322,1.710739978796091,3.1606542825698853,4.874567889394364,96.16134559999999,148.30632268663123,iden,519.0,11.346410036087036,True,,,1.0,70065baf770747e89c70c89abbb2d973,2021-09-05_20-29-19,1630898959.0,11.346410036087036,13316.0,sguc2,128.111.57.96,11.346410036087036,0.0,1.0,"0_algo=a2c,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,a2c
9763b_00001,0.18217095419176296,0.050509873743583775,0.18217095419176296,0.050509873743583775,4.491344451220547,0.9017984191719406,4.491344451220547,0.9017984191719406,277.63158264160154,23.024233767486578,277.63158890000005,23.024237795783726,iden,283.2,2.6155521869659424,True,,,1.0,2e6a7e5c7dbc481dabf2f3c422bbfe60,2021-09-05_20-29-10,1630898950.0,2.6155521869659424,13314.0,sguc2,128.111.57.96,2.6155521869659424,0.0,1.0,"1_algo=ppo,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,ppo
9763b_00002,0.29778016241715627,0.24798125052152792,0.29778016241715627,0.24798125052152792,4.408848302318945,0.649753202975049,4.408848302318945,0.649753202975049,226.0059326171875,103.46129794445115,226.0059351,103.46129557238476,iden,238.3,1.8272771835327148,True,,,1.0,c920039069df4d4a99b1512f6ed74d31,2021-09-05_20-29-09,1630898949.0,1.8272771835327148,13305.0,sguc2,128.111.57.96,1.8272771835327148,0.0,1.0,"2_algo=sac,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,sac
9763b_00003,0.29024402065375776,0.2420830070574978,0.29024402065375776,0.2420830070574978,5.012161162819586,0.7203001930272158,5.012161162819586,0.7203001930272158,199.05473289489746,99.36534135455221,199.05473949999998,99.36534418192504,iden,295.7,2.9017207622528076,True,,,1.0,9f32a9c998e04c52b12bb86e491623c6,2021-09-05_20-29-13,1630898953.0,2.9017207622528076,13300.0,sguc2,128.111.57.96,2.9017207622528076,0.0,1.0,"3_algo=td3,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,td3
9763b_00004,0.13596448749991494,0.011838188518544093,0.13596448749991494,0.011838188518544093,5.15851477694301,0.9652649573744619,5.15851477694301,0.9652649573744619,280.0943572998047,23.03993002692472,280.0943659,23.03993112636751,iden,193.5,1.3988008499145508,True,,,1.0,af99c882cd02400ba8100a47789db7c4,2021-09-05_20-29-12,1630898952.0,1.3988008499145508,13298.0,sguc2,128.111.57.96,1.3988008499145508,0.0,1.0,"4_algo=tqc,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,tqc
9763b_00005,0.18202811887383574,0.1428719589589779,0.18202811887383574,0.1428719589589779,5.461083287209556,0.47218506497546703,5.461083287209556,0.47218506497546703,247.73100490570067,92.50965616842937,247.7310047,92.5096490697314,iden,310.5,2.714779853820801,True,,,1.0,4e593e0bcf9c4b5097f9c589915a8807,2021-09-05_20-29-16,1630898956.0,2.714779853820801,13296.0,sguc2,128.111.57.96,2.714779853820801,0.0,1.0,"5_algo=ddpg,env_name=LunarLanderContinuous-v2,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,LunarLanderContinuous-v2,,ddpg
9763b_00006,2.417832830823225,0.14732979231213997,2.417832830823225,0.14732979231213997,7.548807405762633,0.918911844864118,7.548807405762633,0.918911844864118,19.406871604919434,0.06388570911797961,301.2951477,0.9918298726193064,iden,723.6,4.818045377731323,True,,,1.0,85dc69365fe740caa69bf06389e4f6ae,2021-09-05_20-29-19,1630898959.0,4.818045377731323,13301.0,sguc2,128.111.57.96,4.818045377731323,0.0,1.0,"6_algo=a2c,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,a2c
9763b_00007,1.6861583804469373,0.08519600068452313,1.6861583804469373,0.08519600068452313,7.350218754357742,2.2862669619789706,7.350218754357742,2.2862669619789706,15.749519681930542,7.451853858112567,207.95988889999998,98.39580823402449,iden,691.0,4.399801969528198,True,,,1.0,4bf06d58553f4fc9a366a5c77c86dae3,2021-09-05_20-29-21,1630898961.0,4.399801969528198,13302.0,sguc2,128.111.57.96,4.399801969528198,0.0,1.0,"7_algo=ppo,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,ppo
9763b_00008,1.2085106683819475,0.10521738401219796,1.2085106683819475,0.10521738401219796,14.324072042374391,1.1760126076281672,14.324072042374391,1.1760126076281672,261.43360443115233,116.9398647603141,261.4336088,116.93986837680045,iden,1008.2,6.323519229888916,True,,,1.0,10c1648efa67427281ffa46a8d7c8cc1,2021-09-05_20-29-26,1630898966.0,6.323519229888916,13304.0,sguc2,128.111.57.96,6.323519229888916,0.0,1.0,"8_algo=sac,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,sac
9763b_00009,1.4001730925409026,0.18200779224005234,1.4001730925409026,0.18200779224005234,13.243782872828614,0.7257651244299466,13.243782872828614,0.7257651244299466,318.193701171875,2.4021696958757346,318.19370510000005,2.4021649204465687,iden,682.9,3.810601234436035,True,,,1.0,fa7b912b65cf4e00aca5a2c43edebd39,2021-09-05_20-29-23,1630898963.0,3.810601234436035,13299.0,sguc2,128.111.57.96,3.810601234436035,0.0,1.0,"9_algo=td3,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,td3
9763b_00010,1.3487928355116492,0.09253389122740381,1.3487928355116492,0.09253389122740381,12.92227590448596,1.5700839584357316,12.92227590448596,1.5700839584357316,292.93961639404296,125.13811688699333,292.93961500000006,125.1381177673791,iden,545.8,3.3335952758789062,True,,,1.0,409570951edd4e3fa9ec6d402791e373,2021-09-05_20-29-25,1630898965.0,3.3335952758789062,13294.0,sguc2,128.111.57.96,3.3335952758789062,0.0,1.0,"10_algo=tqc,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,tqc
9763b_00011,1.417084819523989,0.11318944870824342,1.417084819523989,0.11318944870824342,15.051898072082011,1.4168867392140092,15.051898072082011,1.4168867392140092,199.8730993270874,139.97220759325484,199.8731022,139.97221128161527,iden,663.7,3.575530767440796,True,,,1.0,be895df2ba3d417681f4bc7d7f8698d5,2021-09-05_20-29-28,1630898968.0,3.575530767440796,13292.0,sguc2,128.111.57.96,3.575530767440796,0.0,1.0,"11_algo=ddpg,env_name=BipedalWalker-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalker-v3,,ddpg
9763b_00012,1.067878059823111,0.6372074834230199,1.067878059823111,0.6372074834230199,6.057312294861991,1.1104555197392219,6.057312294861991,1.1104555197392219,7.500834846496582,10.525004321173524,78.05788679999998,109.52907907103021,iden,1121.7,9.852903366088867,True,,,1.0,8c696dfc44164e8bbd26676cbc9c2f9d,2021-09-05_20-29-36,1630898976.0,9.852903366088867,13289.0,sguc2,128.111.57.96,9.852903366088867,0.0,1.0,"12_algo=a2c,env_name=BipedalWalkerHardcore-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalkerHardcore-v3,,a2c
9763b_00013,1.2269323917599257,0.47610723088678825,1.2269323917599257,0.47610723088678825,5.257134690814801,0.5603062161032223,5.257134690814801,0.5603062161032223,12.334521424770355,11.52297130782643,131.93546640000002,123.25476124334746,iden,1033.3,7.825323104858398,True,,,1.0,dde0a4d5378d471d8489c394d98749bd,2021-09-05_20-29-35,1630898975.0,7.825323104858398,13297.0,sguc2,128.111.57.96,7.825323104858398,0.0,1.0,"13_algo=ppo,env_name=BipedalWalkerHardcore-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalkerHardcore-v3,,ppo
9763b_00014,0.2738985991023329,0.2293720215751187,0.2738985991023329,0.2293720215751187,13.810867616141106,1.7412382331796985,13.810867616141106,1.7412382331796985,-34.38893337249756,88.76626299892845,-34.3889333,88.76626152024494,iden,1567.9,15.638125896453857,True,,,1.0,79a7ef9f8e174e979d3cdf05e7212e6b,2021-09-05_20-29-44,1630898984.0,15.638125896453857,13293.0,sguc2,128.111.57.96,15.638125896453857,0.0,1.0,"14_algo=sac,env_name=BipedalWalkerHardcore-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalkerHardcore-v3,,sac
9763b_00015,0.13811778963887986,0.045065663188945206,0.13811778963887986,0.045065663188945206,6.692859938200732,4.108602999464418,6.692859938200732,4.108602999464418,-94.10619430541992,12.727634759248923,-94.1061927,12.727633137999955,iden,2000.0,20.093145847320557,True,,,1.0,4483bd15e51b4f4090f6d62c7f0346f0,2021-09-05_20-29-56,1630898996.0,20.093145847320557,13295.0,sguc2,128.111.57.96,20.093145847320557,0.0,1.0,"15_algo=td3,env_name=BipedalWalkerHardcore-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalkerHardcore-v3,,td3
9763b_00016,1.2540589931392405,0.6799152743663721,1.2540589931392405,0.6799152743663721,15.517050048097056,0.9596891072856725,15.517050048097056,0.9596891072856725,224.69875411987306,101.74099594296226,224.69875659999997,101.74099750773202,iden,1296.0,9.49885606765747,True,,,1.0,6db1779c574e4be5a079ad073ac1aa14,2021-09-05_20-29-47,1630898987.0,9.49885606765747,13290.0,sguc2,128.111.57.96,9.49885606765747,0.0,1.0,"16_algo=tqc,env_name=BipedalWalkerHardcore-v3,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,BipedalWalkerHardcore-v3,,tqc
,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
9763b_00018,0.09806233076587642,0.008320894990157984,0.09806233076587642,0.008320894990157984,2.528604652660242,0.5520854307288818,2.528604652660242,0.5520854307288818,-1.4516695022583008,0.626128234979436,-230.03633830000004,99.21834701446792,iden,200.0,1.0766890048980713,True,,,1.0,10996f3c6745434a972b63448daed865,2021-09-05_20-29-47,1630898987.0,1.0766890048980713,13303.0,sguc2,128.111.57.96,1.0766890048980713,0.0,1.0,"18_algo=a2c,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,a2c
9763b_00019,0.15288710756690932,0.012119353958812378,0.15288710756690932,0.012119353958812378,5.5545515022917495,1.3674879297028582,5.5545515022917495,1.3674879297028582,-171.80625689029694,127.36237888219216,-171.80625479999998,127.36237419354009,iden,200.0,0.9319009780883789,True,,,1.0,53786af51a5344a98483ad94774079b5,2021-09-05_20-29-48,1630898988.0,0.9319009780883789,13286.0,sguc2,128.111.57.96,0.9319009780883789,0.0,1.0,"19_algo=ppo,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,ppo
9763b_00020,0.1691082065030905,0.02030621808659927,0.1691082065030905,0.02030621808659927,4.982265056825005,1.9738716581256035,4.982265056825005,1.9738716581256035,-116.41866855621338,116.08540191577231,-116.4186684,116.08540260025526,iden,200.0,0.9232251644134521,True,,,1.0,86a06ba4684d4ba581884a96a98455c6,2021-09-05_20-29-49,1630898989.0,0.9232251644134521,13287.0,sguc2,128.111.57.96,0.9232251644134521,0.0,1.0,"20_algo=sac,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,sac
9763b_00021,0.12598478212723413,0.013364982333777777,0.12598478212723413,0.013364982333777777,4.410598955974075,1.5304645264660215,4.410598955974075,1.5304645264660215,-110.63202730417251,83.53806876746991,-110.6320275,83.53806539412496,iden,200.0,0.8663740158081055,True,,,1.0,2c6c1d9309b340c58116ae71dd608e2e,2021-09-05_20-29-50,1630898990.0,0.8663740158081055,13291.0,sguc2,128.111.57.96,0.8663740158081055,0.0,1.0,"21_algo=td3,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,td3
9763b_00022,0.1710058701500941,0.017903758489177433,0.1710058701500941,0.017903758489177433,5.332530968563911,0.6373695539214814,5.332530968563911,0.6373695539214814,-144.57922744750977,45.915895737566025,-144.57922920000001,45.915894336770194,iden,200.0,0.8922972679138184,True,,,1.0,14bfa79cd6ed4382bab8edcdfe3e63cd,2021-09-05_20-29-51,1630898991.0,0.8922972679138184,13284.0,sguc2,128.111.57.96,0.8922972679138184,0.0,1.0,"22_algo=tqc,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,tqc
9763b_00023,0.1292721387392188,0.009815082401777532,0.1292721387392188,0.009815082401777532,5.62962232567481,1.2979586074580138,5.62962232567481,1.2979586074580138,-157.35238034725188,99.30201799223114,-157.35237709999998,99.30201221145416,iden,200.0,0.8997147083282471,True,,,1.0,4633b383257148b098ede3b13c6cba0d,2021-09-05_20-29-52,1630898992.0,0.8997147083282471,13285.0,sguc2,128.111.57.96,0.8997147083282471,0.0,1.0,"23_algo=ddpg,env_name=Pendulum-v0,post=None",200.0,10.0,/home/sgillen/work/policy_refinement/test_agent/box2d_all/,Pendulum-v0,,ddpg
