trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.env_name,config.algo,config.agent_folder
25380_00046,1.4458216803089896,0.058231224465519885,1.4458216803089896,0.058231224465519885,7.884650767217129,0.7938858922616655,7.884650767217129,0.7938858922616655,37.35487861633301,0.1675427286614885,2207.9340625,9.902966803804604,DualRewardProd_adim_safe_stable_nolen,1000.0,4136.562509298325,True,,,1,0c2ffd689ca041ba8635049f1b2c0089,2021-09-06_21-32-26,1630989146,4136.562509298325,8918,kbuc,128.111.57.123,4136.562509298325,0,1,"46_algo=a2c,env_name=HopperBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc66a0>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edb908>,HopperBulletEnv-v0,a2c,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00047,1.4263451028165264,0.09253356240518386,1.4263451028165264,0.09253356240518386,9.072556607985714,0.6510274277582742,9.072556607985714,0.6510274277582742,2862.27900390625,6.7683670670034175,2862.2790262,6.76835209734945,DualRewardProd_adim_safe_stable_nolen,1000.0,3261.8708066940308,True,,,1,43119cd3142147c2ae01e3d1135a3fec,2021-09-06_21-24-30,1630988670,3261.8708066940308,9004,kbuc,128.111.57.123,3261.8708066940308,0,1,"47_algo=ddpg,env_name=HopperBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6748>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edb978>,HopperBulletEnv-v0,ddpg,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00048,2.33819436562741,0.16875148944279902,2.33819436562741,0.16875148944279902,8.410415986017712,1.7348490854645817,8.410415986017712,1.7348490854645817,33.69004096984863,0.5789469102319538,2863.1296999,49.201537944245445,DualRewardProd_adim_safe_stable_nolen,1000.0,6428.993511199951,True,,,1,982ce4be4f0d46ccb177008dd78761ca,2021-09-06_23-08-17,1630994897,6428.993511199951,9504,kbuc,128.111.57.123,6428.993511199951,0,1,"48_algo=ppo,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc67f0>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edb9e8>,AntBulletEnv-v0,ppo,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00049,1.7646348570002908,0.13096804219517846,1.7646348570002908,0.13096804219517846,14.701667738861238,0.6083912533406783,14.701667738861238,0.6083912533406783,3217.108251953125,20.470921852319787,3217.1082045,20.470940727457606,DualRewardProd_adim_safe_stable_nolen,1000.0,5440.202925682068,True,,,1,7adcde9f75c44778abd953916816c6fc,2021-09-06_22-55-12,1630994112,5440.202925682068,9626,kbuc,128.111.57.123,5440.202925682068,0,1,"49_algo=td3,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6898>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edba58>,AntBulletEnv-v0,td3,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00050,1.8775290054531726,0.05648209742896021,1.8775290054531726,0.05648209742896021,15.141068589338962,0.746217054771449,15.141068589338962,0.746217054771449,3117.6316162109374,37.84692192588929,3117.6316586999997,37.846962982095285,DualRewardProd_adim_safe_stable_nolen,1000.0,5927.966513633728,True,,,1,89b47fbae1484ffa96f7e19cdd475b22,2021-09-06_23-11-16,1630995076,5927.966513633728,9889,kbuc,128.111.57.123,5927.966513633728,0,1,"50_algo=sac,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6940>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbac8>,AntBulletEnv-v0,sac,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00051,1.7727492660899298,0.062121772281476084,1.7727492660899298,0.062121772281476084,14.757918098334986,0.6417517077411211,14.757918098334986,0.6417517077411211,3261.4267822265624,27.69778255352827,3261.4268331,27.697811791694484,DualRewardProd_adim_safe_stable_nolen,1000.0,5908.515074253082,True,,,1,936c90301b934117b3a94e32b19727ad,2021-09-07_00-33-42,1631000022,5908.515074253082,11821,kbuc,128.111.57.123,5908.515074253082,0,1,"51_algo=tqc,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc69e8>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbb38>,AntBulletEnv-v0,tqc,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00052,1.7813051200799095,0.11565051602783012,1.7813051200799095,0.11565051602783012,8.308108392207545,0.7369837750601715,8.308108392207545,0.7369837750601715,32.849219703674315,0.5532384214052843,2345.1085013,39.49573799754389,DualRewardProd_adim_safe_stable_nolen,1000.0,6145.404457807541,True,,,1,baca15d845da4d12bea3b36689f2b65b,2021-09-07_00-50-44,1631001044,6145.404457807541,11948,kbuc,128.111.57.123,6145.404457807541,0,1,"52_algo=a2c,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6a90>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbba8>,AntBulletEnv-v0,a2c,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00053,1.9952038994957384,0.18490230069997982,1.9952038994957384,0.18490230069997982,12.877242267649653,0.49445283519805655,12.877242267649653,0.49445283519805655,2462.6684326171876,31.694479966685737,2462.6683795999998,31.694411254691314,DualRewardProd_adim_safe_stable_nolen,1000.0,5351.8467745780945,True,,,1,b67ef60ca3784287b0912f440763d9b2,2021-09-07_00-40-30,1631000430,5351.8467745780945,12003,kbuc,128.111.57.123,5351.8467745780945,0,1,"53_algo=ddpg,env_name=AntBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6b38>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbc18>,AntBulletEnv-v0,ddpg,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00054,0.7497992316205335,0.054345775147713216,0.7497992316205335,0.054345775147713216,4.927938225427531,1.3612584273772317,4.927938225427531,1.3612584273772317,2.444107177853584,1.220888782278092,19.163418099999998,9.572576612422493,DualRewardProd_adim_safe_stable_nolen,150.0,475.02130818367004,True,,,1,c3c0e08bde504af0bdca7c8e5ef1d37f,2021-09-07_00-41-39,1631000499,475.02130818367004,13281,kbuc,128.111.57.123,475.02130818367004,0,1,"54_algo=ppo,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6be0>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbc88>,ReacherBulletEnv-v0,ppo,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00055,0.603084444485342,0.08437066738072271,0.603084444485342,0.08437066738072271,4.3446510543698,1.658087663365649,4.3446510543698,1.658087663365649,12.01347587108612,5.843915218238383,12.0134753,5.843914746708854,DualRewardProd_adim_safe_stable_nolen,150.0,344.28836154937744,True,,,1,cc2d36a306c14679b7b96089d84f3134,2021-09-07_00-46-16,1631000776,344.28836154937744,13361,kbuc,128.111.57.123,344.28836154937744,0,1,"55_algo=td3,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6c88>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbcf8>,ReacherBulletEnv-v0,td3,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00056,0.6525334629980585,0.07631945500796011,0.6525334629980585,0.07631945500796011,4.535457309034452,2.8873797823043588,4.535457309034452,2.8873797823043588,14.245176649093628,10.503033763660959,14.245176600000002,10.503034192050146,DualRewardProd_adim_safe_stable_nolen,150.0,401.31427812576294,True,,,1,d6a6072e31144e7195046d469d3f4e88,2021-09-07_00-48-23,1631000903,401.31427812576294,13417,kbuc,128.111.57.123,401.31427812576294,0,1,"56_algo=sac,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6d30>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbd68>,ReacherBulletEnv-v0,sac,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00057,0.6842195880775034,0.08406195811883624,0.6842195880775034,0.08406195811883624,4.735108020265408,2.093625043115067,4.735108020265408,2.093625043115067,14.663077473640442,9.116992228490323,14.663077600000003,9.116992448237523,DualRewardProd_adim_safe_stable_nolen,150.0,400.907484292984,True,,,1,4c2f5aa0f6924a3f96c89e3999c9dc84,2021-09-07_00-52-59,1631001179,400.907484292984,13491,kbuc,128.111.57.123,400.907484292984,0,1,"57_algo=tqc,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6dd8>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbdd8>,ReacherBulletEnv-v0,tqc,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00058,0.6568993762845511,0.05404406639440777,0.6568993762845511,0.05404406639440777,4.7298593534679,1.5320361468332007,4.7298593534679,1.5320361468332007,1.8944301009178162,1.1252068232434345,14.8738293,8.834389585164704,DualRewardProd_adim_safe_stable_nolen,150.0,377.7801687717438,True,,,1,c7ecdc7fdc104c809d0d2e592724c2ba,2021-09-07_00-54-42,1631001282,377.7801687717438,13549,kbuc,128.111.57.123,377.7801687717438,0,1,"58_algo=a2c,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6e80>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbe48>,ReacherBulletEnv-v0,a2c,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
25380_00059,0.6533889236359826,0.05770698481256071,0.6533889236359826,0.05770698481256071,4.892896313383647,2.0193487883427514,4.892896313383647,2.0193487883427514,16.748554515838624,9.925930380161883,16.748554000000002,9.925929516610806,DualRewardProd_adim_safe_stable_nolen,150.0,289.09457516670227,True,,,1,f2fd5b684f574b1e8588491302210437,2021-09-07_00-55-35,1631001335,289.09457516670227,13621,kbuc,128.111.57.123,289.09457516670227,0,1,"59_algo=ddpg,env_name=ReacherBulletEnv-v0,post=<seagul.mesh.DualRewardProd object at 0x7fe7adbc6f28>",200,10,<seagul.mesh.DualRewardProd object at 0x7fe6e7edbeb8>,ReacherBulletEnv-v0,ddpg,/home/sgillen/work/policy_refinement/test_agent/adim_div_all/
