trial_id,mdim_mean,mdim_std,mdim_nan_mean,mdim_nan_std,cdim_mean,cdim_std,cdim_nan_mean,cdim_nan_std,nreward_mean,nreward_std,ureward_mean,ureward_std,post,len_mean,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.ars_iters,config.mdim_trials,config.post,config.agent_folder,config.env_name,config.algo,config.mdim_kwargs.upper_size_ratio,config.mdim_kwargs.lower_size_ratio
1df84_00027,0.6784656991619524,0.05659233940783374,0.6784656991619524,0.05659233940783374,4.371625957742408,2.159064201987,4.371625957742408,2.159064201987,15.299589067697525,8.984379496648044,15.299589600000001,8.98437954408634,iden,150.0,0.7616662979125977,True,,,1,5af1558dc6724ff594f0b289099ee445,2021-09-04_14-51-40,1630792300,0.7616662979125977,15576,thomas-MS-7C37,128.111.57.201,0.7616662979125977,0,1,"27_algo=tqc,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,tqc,1.0,0.0
1df84_00028,0.6141943658989917,0.06631951353072857,0.6141943658989917,0.06631951353072857,4.571497726111451,2.18039434429521,4.571497726111451,2.18039434429521,16.51461672782898,10.717868854103225,16.5146164,10.71786892242629,iden,150.0,0.6380188465118408,True,,,1,b400c10c3743472a813a17b79f03f6d6,2021-09-04_14-51-41,1630792301,0.6380188465118408,15624,thomas-MS-7C37,128.111.57.201,0.6380188465118408,0,1,"28_algo=ddpg,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,ddpg,1.0,0.0
1df84_00029,0.6624629342053773,0.055923012616632746,0.6624629342053773,0.055923012616632746,5.431408102363292,1.582137153148247,5.431408102363292,1.582137153148247,1.879647645354271,1.0831702064841437,14.7577664,8.504345306301834,iden,150.0,0.8213238716125488,True,,,1,98d925e41c6041988fd9aced4fd24f43,2021-09-04_14-51-42,1630792302,0.8213238716125488,15654,thomas-MS-7C37,128.111.57.201,0.8213238716125488,0,1,"29_algo=a2c,env_name=ReacherBulletEnv-v0,post=None",100,10,,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,ReacherBulletEnv-v0,a2c,1.0,0.0
1df84_00030,1.383386556412772,0.15951213626412547,1.383386556412772,0.15951213626412547,5.541494973972159,0.33632090176623547,5.541494973972159,0.33632090176623547,35.211007308959964,0.28876642604119784,2227.4145378000003,18.26706835129892,postprocess_default,1000.0,2544.651124238968,True,,,1,275b0b6848cd4ed6b3a682a54c8df41f,2021-09-04_15-34-06,1630794846,2544.651124238968,15660,thomas-MS-7C37,128.111.57.201,2544.651124238968,0,1,"30_algo=ppo,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,ppo,1.0,0.0
1df84_00031,1.3212540827449248,0.09470229096274926,1.3212540827449248,0.09470229096274926,11.711947126153921,0.8180001864174331,11.711947126153921,0.8180001864174331,2378.2638671875,9.776002050586087,2378.2638042,9.775991699052057,postprocess_default,1000.0,2056.3463473320007,True,,,1,8953854c365641d8911523d1cd6e1030,2021-09-04_15-25-58,1630794358,2056.3463473320007,15708,thomas-MS-7C37,128.111.57.201,2056.3463473320007,0,1,"31_algo=td3,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,td3,1.0,0.0
1df84_00032,1.3868080795445634,0.15052023360923003,1.3868080795445634,0.15052023360923003,10.869015354449498,0.41420704500975,10.869015354449498,0.41420704500975,2375.3097900390626,17.94060296937885,2375.3097559,17.940641010442686,postprocess_default,1000.0,2248.6654086112976,True,,,1,3b0891f657bc436b8b6f03a186127a15,2021-09-04_15-29-12,1630794552,2248.6654086112976,15770,thomas-MS-7C37,128.111.57.201,2248.6654086112976,0,1,"32_algo=sac,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,sac,1.0,0.0
1df84_00033,1.3520071306021664,0.09057005922330137,1.3520071306021664,0.09057005922330137,9.63873140422579,0.4561916340110973,9.63873140422579,0.4561916340110973,2695.19287109375,6.757393596212256,2695.1929078000003,6.7573363308737715,postprocess_default,1000.0,2202.3331072330475,True,,,1,bf0461ca254947ca9bdb66bbb6886680,2021-09-04_16-02-42,1630796562,2202.3331072330475,15869,thomas-MS-7C37,128.111.57.201,2202.3331072330475,0,1,"33_algo=tqc,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,tqc,1.0,0.0
1df84_00034,1.160368384624833,0.14083818192118588,1.160368384624833,0.14083818192118588,9.552919864134655,1.5819466183969393,9.552919864134655,1.5819466183969393,1609.4386142730714,776.4585157277237,1609.4385905000001,776.4585007986981,postprocess_default,810.4,1989.6790673732758,True,,,1,610997c323dc4b26b0bfcad6b9f141a7,2021-09-04_16-02-24,1630796544,1989.6790673732758,15924,thomas-MS-7C37,128.111.57.201,1989.6790673732758,0,1,"34_algo=ddpg,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,ddpg,1.0,0.0
1df84_00035,0.6622935797320688,0.07151814449607523,0.6622935797320688,0.07151814449607523,3.670881607508315,1.0817585338700038,3.670881607508315,1.0817585338700038,38.58400917053223,11.462618257794025,908.0901688,269.77732874168487,postprocess_default,911.2,2155.523759126663,True,,,1,12e9778b41a143e1a5be7d6b8feed265,2021-09-04_16-10-03,1630797003,2155.523759126663,15977,thomas-MS-7C37,128.111.57.201,2155.523759126663,0,1,"35_algo=a2c,env_name=Walker2DBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,Walker2DBulletEnv-v0,a2c,1.0,0.0
1df84_00036,1.724482968115576,0.0973683908538806,1.724482968115576,0.0973683908538806,5.208324341387382,0.1987721787945809,5.208324341387382,0.1987721787945809,27.574137496948243,0.19182835410148186,2978.1948835000003,20.71873479458535,postprocess_default,1000.0,2591.0493714809418,True,,,1,21736891011c4e318565279a768c5a82,2021-09-04_16-45-36,1630799136,2591.0493714809418,16049,thomas-MS-7C37,128.111.57.201,2591.0493714809418,0,1,"36_algo=ppo,env_name=HalfCheetahBulletEnv-v0,post=<function postprocess_default at 0x7f32040e60d0>",100,10,<function postprocess_default at 0x7f32040e60d0>,/home/sgillen/work/policy_refinement/test_agent/bullet_last0/,HalfCheetahBulletEnv-v0,ppo,1.0,0.0
